1000 2.0460206635144292e-05
1500 2.0401818411690848e-05
2000 0.00010204801754075654
2500 8.159754227618782e-05
3000 8.162673638791453e-05
3500 0.00010209180870834662
4000 0.00020406197528449857
4500 0.00018365042550223215
5000 0.00024520134439273754
5500 0.00018372341078154894
6000 0.00022447839075205277
6500 0.0002653890726517658
7000 0.00024499698561065053
7500 0.0005714990654770209
8000 0.00032672590138960856
8500 0.0002859465929926658
9000 0.0005103665955212652
9500 0.00040834777209223535
10000 0.00038811625266561703
